"Vármegye, főváros",OEVK sorszáma,Székhelye,Külképviselet neve,Választópolgárok száma
BÁCS-KISKUN,02,Kecskemét,Luxembourg,1
BÁCS-KISKUN,02,Kecskemét,Lyon,4
BÁCS-KISKUN,02,Kecskemét,Madrid,4
BÁCS-KISKUN,02,Kecskemét,Malaga,2
BÁCS-KISKUN,02,Kecskemét,Manchester,16
BÁCS-KISKUN,02,Kecskemét,Melbourne,1
BÁCS-KISKUN,02,Kecskemét,Miami,5
BÁCS-KISKUN,02,Kecskemét,Milánó,8
BÁCS-KISKUN,02,Kecskemét,Montreal,3
BÁCS-KISKUN,02,Kecskemét,Mumbai,1
BÁCS-KISKUN,02,Kecskemét,München,35
BÁCS-KISKUN,02,Kecskemét,New York,13
BÁCS-KISKUN,02,Kecskemét,Nicosia,2
BÁCS-KISKUN,02,Kecskemét,Nürnberg,9
BÁCS-KISKUN,02,Kecskemét,Oslo,6
BÁCS-KISKUN,02,Kecskemét,Párizs,11
BÁCS-KISKUN,02,Kecskemét,Prága,7
BÁCS-KISKUN,02,Kecskemét,Pretoria,1
BÁCS-KISKUN,02,Kecskemét,Pristina,1
BÁCS-KISKUN,02,Kecskemét,Quito,1
BÁCS-KISKUN,02,Kecskemét,Rijád,1
BÁCS-KISKUN,02,Kecskemét,Róma,14
BÁCS-KISKUN,02,Kecskemét,San Francisco,1
BÁCS-KISKUN,02,Kecskemét,Stockholm,11
BÁCS-KISKUN,02,Kecskemét,Strasbourg,4
BÁCS-KISKUN,02,Kecskemét,Stuttgart,39
BÁCS-KISKUN,02,Kecskemét,Szabadka,25
BÁCS-KISKUN,02,Kecskemét,Szarajevó,4
BÁCS-KISKUN,02,Kecskemét,Szófia,1
BÁCS-KISKUN,02,Kecskemét,Szöul,2
BÁCS-KISKUN,02,Kecskemét,Tallinn,2
BÁCS-KISKUN,02,Kecskemét,Taskent,1
BÁCS-KISKUN,02,Kecskemét,Tokió,2
BÁCS-KISKUN,02,Kecskemét,Újdelhi,2
BÁCS-KISKUN,02,Kecskemét,Ungvár,1
BÁCS-KISKUN,02,Kecskemét,Valletta,5
BÁCS-KISKUN,02,Kecskemét,Vancouver,1
BÁCS-KISKUN,02,Kecskemét,Varsó,3
BÁCS-KISKUN,02,Kecskemét,Washington,1
BÁCS-KISKUN,02,Kecskemét,Wroclaw,1
BÁCS-KISKUN,03,Kalocsa,Barcelona,7
BÁCS-KISKUN,03,Kalocsa,Bécs,13
BÁCS-KISKUN,03,Kalocsa,Beregszász,1
BÁCS-KISKUN,03,Kalocsa,Berlin,9
BÁCS-KISKUN,03,Kalocsa,Bern,13
BÁCS-KISKUN,03,Kalocsa,Brüsszel,7
BÁCS-KISKUN,03,Kalocsa,Bukarest,3
BÁCS-KISKUN,03,Kalocsa,Csíkszereda,10
BÁCS-KISKUN,03,Kalocsa,Dublin,3
BÁCS-KISKUN,03,Kalocsa,Düsseldorf,7
BÁCS-KISKUN,03,Kalocsa,Edinburgh,7
BÁCS-KISKUN,03,Kalocsa,Hága,18
BÁCS-KISKUN,03,Kalocsa,Hanoi,1
BÁCS-KISKUN,03,Kalocsa,Helsinki,1
BÁCS-KISKUN,03,Kalocsa,Ho Si Minh-város,1
BÁCS-KISKUN,03,Kalocsa,Houston,1
BÁCS-KISKUN,03,Kalocsa,Innsbruck,7
BÁCS-KISKUN,03,Kalocsa,Kolozsvár,1
BÁCS-KISKUN,03,Kalocsa,Koppenhága,9
BÁCS-KISKUN,03,Kalocsa,Krakkó,2
BÁCS-KISKUN,03,Kalocsa,Lisszabon,1
BÁCS-KISKUN,03,Kalocsa,London,35
BÁCS-KISKUN,03,Kalocsa,Los Angeles,1
BÁCS-KISKUN,03,Kalocsa,Luxembourg,1
BÁCS-KISKUN,03,Kalocsa,Madrid,1
BÁCS-KISKUN,03,Kalocsa,Malaga,6
BÁCS-KISKUN,03,Kalocsa,Manchester,16
BÁCS-KISKUN,03,Kalocsa,Manila,1
BÁCS-KISKUN,03,Kalocsa,Miami,3
BÁCS-KISKUN,03,Kalocsa,Milánó,1
BÁCS-KISKUN,03,Kalocsa,Moszkva,2
BÁCS-KISKUN,03,Kalocsa,München,45
BÁCS-KISKUN,03,Kalocsa,New York,4
BÁCS-KISKUN,03,Kalocsa,Nicosia,1
BÁCS-KISKUN,03,Kalocsa,Nürnberg,18
BÁCS-KISKUN,03,Kalocsa,Oslo,6
BÁCS-KISKUN,03,Kalocsa,Párizs,7
BÁCS-KISKUN,03,Kalocsa,Prága,2
BÁCS-KISKUN,03,Kalocsa,Pristina,1
BÁCS-KISKUN,03,Kalocsa,Quito,1
BÁCS-KISKUN,03,Kalocsa,Róma,2
BÁCS-KISKUN,03,Kalocsa,Sanghaj,1
BÁCS-KISKUN,03,Kalocsa,Sao Paulo,1
BÁCS-KISKUN,03,Kalocsa,Stockholm,3
BÁCS-KISKUN,03,Kalocsa,Strasbourg,2
BÁCS-KISKUN,03,Kalocsa,Stuttgart,40
BÁCS-KISKUN,03,Kalocsa,Szabadka,16
BÁCS-KISKUN,03,Kalocsa,Szarajevó,2
BÁCS-KISKUN,03,Kalocsa,Tokió,1
BÁCS-KISKUN,03,Kalocsa,Ungvár,1
BÁCS-KISKUN,03,Kalocsa,Valletta,3
BÁCS-KISKUN,03,Kalocsa,Varsó,3
BÁCS-KISKUN,03,Kalocsa,Washington,1
BÁCS-KISKUN,03,Kalocsa,Wroclaw,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Abu Dhabi,3
BÁCS-KISKUN,04,Kiskunfélegyháza,Athén,7
BÁCS-KISKUN,04,Kiskunfélegyháza,Bangkok,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Bécs,24
BÁCS-KISKUN,04,Kiskunfélegyháza,Beregszász,4
BÁCS-KISKUN,04,Kiskunfélegyháza,Berlin,17
BÁCS-KISKUN,04,Kiskunfélegyháza,Bern,17
BÁCS-KISKUN,04,Kiskunfélegyháza,Bogota,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Brüsszel,4
BÁCS-KISKUN,04,Kiskunfélegyháza,Chicago,2
BÁCS-KISKUN,04,Kiskunfélegyháza,Csíkszereda,32
BÁCS-KISKUN,04,Kiskunfélegyháza,Dublin,2
BÁCS-KISKUN,04,Kiskunfélegyháza,Düsseldorf,5
BÁCS-KISKUN,04,Kiskunfélegyháza,Edinburgh,5
BÁCS-KISKUN,04,Kiskunfélegyháza,Genf,3
BÁCS-KISKUN,04,Kiskunfélegyháza,Hága,15
BÁCS-KISKUN,04,Kiskunfélegyháza,Helsinki,5
BÁCS-KISKUN,04,Kiskunfélegyháza,Innsbruck,7
BÁCS-KISKUN,04,Kiskunfélegyháza,Kolozsvár,6
BÁCS-KISKUN,04,Kiskunfélegyháza,Koppenhága,4
BÁCS-KISKUN,04,Kiskunfélegyháza,Krakkó,2
BÁCS-KISKUN,04,Kiskunfélegyháza,Kuvait,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Lima,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Ljubljana,1
BÁCS-KISKUN,04,Kiskunfélegyháza,London,40
BÁCS-KISKUN,04,Kiskunfélegyháza,Luxembourg,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Madrid,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Manchester,19
BÁCS-KISKUN,04,Kiskunfélegyháza,Mexikóváros,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Miami,1
BÁCS-KISKUN,04,Kiskunfélegyháza,München,31
BÁCS-KISKUN,04,Kiskunfélegyháza,New York,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Nicosia,3
BÁCS-KISKUN,04,Kiskunfélegyháza,Nürnberg,11
BÁCS-KISKUN,04,Kiskunfélegyháza,Oslo,3
BÁCS-KISKUN,04,Kiskunfélegyháza,Párizs,4
BÁCS-KISKUN,04,Kiskunfélegyháza,Prága,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Pristina,3
BÁCS-KISKUN,04,Kiskunfélegyháza,Róma,3
BÁCS-KISKUN,04,Kiskunfélegyháza,San Francisco,2
BÁCS-KISKUN,04,Kiskunfélegyháza,Sanghaj,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Stockholm,5
BÁCS-KISKUN,04,Kiskunfélegyháza,Strasbourg,2
BÁCS-KISKUN,04,Kiskunfélegyháza,Stuttgart,27
BÁCS-KISKUN,04,Kiskunfélegyháza,Sydney,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Szabadka,20
BÁCS-KISKUN,04,Kiskunfélegyháza,Szarajevó,2
BÁCS-KISKUN,04,Kiskunfélegyháza,Tokió,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Toronto,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Ungvár,1
BÁCS-KISKUN,04,Kiskunfélegyháza,Valletta,2
BÁCS-KISKUN,04,Kiskunfélegyháza,Varsó,2
BÁCS-KISKUN,04,Kiskunfélegyháza,Washington,1
BÁCS-KISKUN,05,Kiskunhalas,Abu Dhabi,2
BÁCS-KISKUN,05,Kiskunhalas,Amman,1
BÁCS-KISKUN,05,Kiskunhalas,Barcelona,2
BÁCS-KISKUN,05,Kiskunhalas,Bécs,19
BÁCS-KISKUN,05,Kiskunhalas,Belgrád,2
BÁCS-KISKUN,05,Kiskunhalas,Berlin,11
BÁCS-KISKUN,05,Kiskunhalas,Bern,18
BÁCS-KISKUN,05,Kiskunhalas,Biskek,1
BÁCS-KISKUN,05,Kiskunhalas,Bogota,1
BÁCS-KISKUN,05,Kiskunhalas,Brüsszel,10
BÁCS-KISKUN,05,Kiskunhalas,Canberra,3
BÁCS-KISKUN,05,Kiskunhalas,Csíkszereda,17
BÁCS-KISKUN,05,Kiskunhalas,Doha,3
BÁCS-KISKUN,05,Kiskunhalas,Dublin,11
BÁCS-KISKUN,05,Kiskunhalas,Düsseldorf,27
BÁCS-KISKUN,05,Kiskunhalas,Edinburgh,7
BÁCS-KISKUN,05,Kiskunhalas,Genf,1
BÁCS-KISKUN,05,Kiskunhalas,Hága,9
BÁCS-KISKUN,05,Kiskunhalas,Helsinki,3
BÁCS-KISKUN,05,Kiskunhalas,Hongkong,1
BÁCS-KISKUN,05,Kiskunhalas,Innsbruck,5
BÁCS-KISKUN,05,Kiskunhalas,Isztambul,1
BÁCS-KISKUN,05,Kiskunhalas,Koppenhága,12
BÁCS-KISKUN,05,Kiskunhalas,Krakkó,3
BÁCS-KISKUN,05,Kiskunhalas,Lisszabon,2
BÁCS-KISKUN,05,Kiskunhalas,London,35
BÁCS-KISKUN,05,Kiskunhalas,Luxembourg,5
BÁCS-KISKUN,05,Kiskunhalas,Manchester,14
BÁCS-KISKUN,05,Kiskunhalas,Maszkat,1
BÁCS-KISKUN,05,Kiskunhalas,Milánó,3
BÁCS-KISKUN,05,Kiskunhalas,München,62
BÁCS-KISKUN,05,Kiskunhalas,New York,4
BÁCS-KISKUN,05,Kiskunhalas,Nürnberg,14
BÁCS-KISKUN,05,Kiskunhalas,Oslo,3
BÁCS-KISKUN,05,Kiskunhalas,Párizs,1
BÁCS-KISKUN,05,Kiskunhalas,Pozsony,1
BÁCS-KISKUN,05,Kiskunhalas,Pristina,5
BÁCS-KISKUN,05,Kiskunhalas,San Francisco,1
BÁCS-KISKUN,05,Kiskunhalas,Stockholm,3
BÁCS-KISKUN,05,Kiskunhalas,Strasbourg,3
BÁCS-KISKUN,05,Kiskunhalas,Stuttgart,29
BÁCS-KISKUN,05,Kiskunhalas,Sydney,5
BÁCS-KISKUN,05,Kiskunhalas,Szabadka,79
BÁCS-KISKUN,05,Kiskunhalas,Szarajevó,1
BÁCS-KISKUN,05,Kiskunhalas,Szkopje,3
BÁCS-KISKUN,05,Kiskunhalas,Tokió,2
BÁCS-KISKUN,05,Kiskunhalas,Toronto,1
BÁCS-KISKUN,05,Kiskunhalas,Varsó,1
BÁCS-KISKUN,05,Kiskunhalas,Zágráb,2
BÁCS-KISKUN,06,Baja,Abu Dhabi,2
BÁCS-KISKUN,06,Baja,Barcelona,5
BÁCS-KISKUN,06,Baja,Bécs,27
BÁCS-KISKUN,06,Baja,Beregszász,1
BÁCS-KISKUN,06,Baja,Berlin,27
BÁCS-KISKUN,06,Baja,Bern,15
BÁCS-KISKUN,06,Baja,Brüsszel,6
BÁCS-KISKUN,06,Baja,Chicago,2
BÁCS-KISKUN,06,Baja,Csíkszereda,8
BÁCS-KISKUN,06,Baja,Dublin,12
BÁCS-KISKUN,06,Baja,Düsseldorf,12
BÁCS-KISKUN,06,Baja,Edinburgh,8
BÁCS-KISKUN,06,Baja,Eszék,1
BÁCS-KISKUN,06,Baja,Genf,1
BÁCS-KISKUN,06,Baja,Hága,8
BÁCS-KISKUN,06,Baja,Helsinki,1
BÁCS-KISKUN,06,Baja,Innsbruck,4
BÁCS-KISKUN,06,Baja,Kolozsvár,2
BÁCS-KISKUN,06,Baja,Koppenhága,11
BÁCS-KISKUN,06,Baja,Krakkó,1
BÁCS-KISKUN,06,Baja,Kuvait,1
BÁCS-KISKUN,06,Baja,Lisszabon,2
BÁCS-KISKUN,06,Baja,London,52
BÁCS-KISKUN,06,Baja,Los Angeles,1
BÁCS-KISKUN,06,Baja,Luxembourg,4
BÁCS-KISKUN,06,Baja,Lyon,2
BÁCS-KISKUN,06,Baja,Madrid,1
BÁCS-KISKUN,06,Baja,Malaga,5
BÁCS-KISKUN,06,Baja,Manchester,13
BÁCS-KISKUN,06,Baja,Manila,1
BÁCS-KISKUN,06,Baja,Miami,1
BÁCS-KISKUN,06,Baja,Montreal,1
BÁCS-KISKUN,06,Baja,München,69
BÁCS-KISKUN,06,Baja,New York,7
BÁCS-KISKUN,06,Baja,Nürnberg,4
BÁCS-KISKUN,06,Baja,Oslo,2
BÁCS-KISKUN,06,Baja,Párizs,7
BÁCS-KISKUN,06,Baja,Prága,1
BÁCS-KISKUN,06,Baja,Pretoria,1
BÁCS-KISKUN,06,Baja,Pristina,3
BÁCS-KISKUN,06,Baja,Róma,3
BÁCS-KISKUN,06,Baja,San Francisco,1
BÁCS-KISKUN,06,Baja,Stockholm,3
BÁCS-KISKUN,06,Baja,Strasbourg,4
BÁCS-KISKUN,06,Baja,Stuttgart,59
BÁCS-KISKUN,06,Baja,Sydney,5
BÁCS-KISKUN,06,Baja,Szabadka,14
BÁCS-KISKUN,06,Baja,Szingapúr,1
BÁCS-KISKUN,06,Baja,Szkopje,1
BÁCS-KISKUN,06,Baja,Szöul,2
BÁCS-KISKUN,06,Baja,Tallinn,1
BÁCS-KISKUN,06,Baja,Valletta,4
BÁCS-KISKUN,06,Baja,Wroclaw,1
BÁCS-KISKUN,06,Baja,Zágráb,3
BÉKÉS,01,Békéscsaba,Abu Dhabi,5
BÉKÉS,01,Békéscsaba,Algír,1
BÉKÉS,01,Békéscsaba,Barcelona,6
BÉKÉS,01,Békéscsaba,Bécs,17
BÉKÉS,01,Békéscsaba,Beregszász,1
BÉKÉS,01,Békéscsaba,Berlin,23
BÉKÉS,01,Békéscsaba,Bern,29
BÉKÉS,01,Békéscsaba,Brüsszel,10
BÉKÉS,01,Békéscsaba,Chicago,6
BÉKÉS,01,Békéscsaba,Csíkszereda,11
BÉKÉS,01,Békéscsaba,Dublin,11
BÉKÉS,01,Békéscsaba,Düsseldorf,14
BÉKÉS,01,Békéscsaba,Edinburgh,9
BÉKÉS,01,Békéscsaba,Erbil,2
BÉKÉS,01,Békéscsaba,Gdansk,2
BÉKÉS,01,Békéscsaba,Genf,3
BÉKÉS,01,Békéscsaba,Hága,46
BÉKÉS,01,Békéscsaba,Helsinki,5
BÉKÉS,01,Békéscsaba,Innsbruck,9
BÉKÉS,01,Békéscsaba,Isztambul,3
BÉKÉS,01,Békéscsaba,Kassa,1
BÉKÉS,01,Békéscsaba,Kolozsvár,3
BÉKÉS,01,Békéscsaba,Koppenhága,11
BÉKÉS,01,Békéscsaba,Krakkó,1
BÉKÉS,01,Békéscsaba,Lisszabon,3
BÉKÉS,01,Békéscsaba,Ljubljana,1
BÉKÉS,01,Békéscsaba,London,78
BÉKÉS,01,Békéscsaba,Los Angeles,6
BÉKÉS,01,Békéscsaba,Luxembourg,2
BÉKÉS,01,Békéscsaba,Lyon,1
BÉKÉS,01,Békéscsaba,Madrid,1
BÉKÉS,01,Békéscsaba,Malaga,5
BÉKÉS,01,Békéscsaba,Manchester,39
BÉKÉS,01,Békéscsaba,Manila,1
BÉKÉS,01,Békéscsaba,Milánó,3
BÉKÉS,01,Békéscsaba,Montreal,2
BÉKÉS,01,Békéscsaba,Moszkva,1
BÉKÉS,01,Békéscsaba,München,35
BÉKÉS,01,Békéscsaba,New York,4
BÉKÉS,01,Békéscsaba,Nicosia,5
BÉKÉS,01,Békéscsaba,Nürnberg,15
BÉKÉS,01,Békéscsaba,Oslo,8
BÉKÉS,01,Békéscsaba,Párizs,4
BÉKÉS,01,Békéscsaba,Podgorica,1
BÉKÉS,01,Békéscsaba,Pozsony,2
BÉKÉS,01,Békéscsaba,Prága,3
BÉKÉS,01,Békéscsaba,Pristina,4
BÉKÉS,01,Békéscsaba,Rabat,1
BÉKÉS,01,Békéscsaba,Róma,4
BÉKÉS,01,Békéscsaba,San Francisco,1
BÉKÉS,01,Békéscsaba,Stockholm,7
BÉKÉS,01,Békéscsaba,Strasbourg,2
BÉKÉS,01,Békéscsaba,Stuttgart,28
BÉKÉS,01,Békéscsaba,Szabadka,3
BÉKÉS,01,Békéscsaba,Szöul,1
BÉKÉS,01,Békéscsaba,Tokió,2
BÉKÉS,01,Békéscsaba,Toronto,1
BÉKÉS,01,Békéscsaba,Valletta,3
BÉKÉS,01,Békéscsaba,Vancouver,1
BÉKÉS,01,Békéscsaba,Wellington,2
BÉKÉS,01,Békéscsaba,Zágráb,1
BÉKÉS,02,Békés,Abu Dhabi,1
BÉKÉS,02,Békés,Amman,1
BÉKÉS,02,Békés,Barcelona,4
BÉKÉS,02,Békés,Bécs,9
BÉKÉS,02,Békés,Beregszász,3
BÉKÉS,02,Békés,Berlin,15
BÉKÉS,02,Békés,Bern,27
BÉKÉS,02,Békés,Brüsszel,9
BÉKÉS,02,Békés,Chicago,1
BÉKÉS,02,Békés,Csíkszereda,15
BÉKÉS,02,Békés,Dublin,19
BÉKÉS,02,Békés,Düsseldorf,10
BÉKÉS,02,Békés,Edinburgh,8
BÉKÉS,02,Békés,Genf,3
BÉKÉS,02,Békés,Hága,18
BÉKÉS,02,Békés,Havanna,1
BÉKÉS,02,Békés,Helsinki,5
BÉKÉS,02,Békés,Innsbruck,6
BÉKÉS,02,Békés,Isztambul,1
BÉKÉS,02,Békés,Kolozsvár,7
BÉKÉS,02,Békés,Koppenhága,10
BÉKÉS,02,Békés,Krakkó,1
BÉKÉS,02,Békés,Lisszabon,1
BÉKÉS,02,Békés,London,65
BÉKÉS,02,Békés,Luxembourg,6
BÉKÉS,02,Békés,Lyon,2
