MEGYE,OEVK,SZEKHELY,KULKEPVISELET,VALASZTOK
PEST,05,Dunakeszi,Pretoria,3
PEST,05,Dunakeszi,Abu Dhabi,1
PEST,05,Dunakeszi,Helsinki,8
PEST,05,Dunakeszi,Párizs,21
PEST,05,Dunakeszi,Manila,3
PEST,05,Dunakeszi,Accra,1
PEST,05,Dunakeszi,Hága,39
PEST,05,Dunakeszi,Zágráb,4
PEST,05,Dunakeszi,Újdelhi,2
PEST,05,Dunakeszi,Dublin,21
PEST,05,Dunakeszi,Tel-Aviv,2
PEST,05,Dunakeszi,Tokió,9
PEST,05,Dunakeszi,Amman,3
PEST,05,Dunakeszi,Ottawa,2
PEST,05,Dunakeszi,Toronto,11
PEST,05,Dunakeszi,Doha,1
PEST,05,Dunakeszi,Asztana,1
PEST,05,Dunakeszi,Nairobi,1
PEST,05,Dunakeszi,Csungking,1
PEST,05,Dunakeszi,Peking,3
PEST,05,Dunakeszi,Sanghaj,1
PEST,05,Dunakeszi,Szöul,2
PEST,05,Dunakeszi,Pristina,2
PEST,05,Dunakeszi,Havanna,2
PEST,05,Dunakeszi,Kuvait,1
PEST,05,Dunakeszi,Krakkó,4
PEST,05,Dunakeszi,Varsó,5
PEST,05,Dunakeszi,Bejrút,1
PEST,05,Dunakeszi,Vilnius,1
PEST,05,Dunakeszi,Szkopje,1
PEST,05,Dunakeszi,Kuala Lumpur,4
PEST,05,Dunakeszi,Rabat,4
PEST,05,Dunakeszi,Edinburgh,27
PEST,05,Dunakeszi,London,137
PEST,05,Dunakeszi,Manchester,28
PEST,05,Dunakeszi,Berlin,25
PEST,05,Dunakeszi,Düsseldorf,25
PEST,05,Dunakeszi,München,98
PEST,05,Dunakeszi,Stuttgart,47
PEST,05,Dunakeszi,Osló,7
PEST,05,Dunakeszi,Milánó,16
PEST,05,Dunakeszi,Róma,13
PEST,05,Dunakeszi,Jekatyerinburg,1
PEST,05,Dunakeszi,Moszkva,1
PEST,05,Dunakeszi,Lisszabon,4
PEST,05,Dunakeszi,Bukarest,4
PEST,05,Dunakeszi,Csíkszereda,20
PEST,05,Dunakeszi,Kolozsvár,15
PEST,05,Dunakeszi,Barcelona,12
PEST,05,Dunakeszi,Madrid,14
PEST,05,Dunakeszi,Bern,33
PEST,05,Dunakeszi,Stockholm,14
PEST,05,Dunakeszi,Szabadka,8
PEST,05,Dunakeszi,Szingapúr,3
PEST,05,Dunakeszi,Pozsony,1
PEST,05,Dunakeszi,Ljubljana,11
PEST,05,Dunakeszi,Bangkok,2
PEST,05,Dunakeszi,Isztambul,3
PEST,05,Dunakeszi,Tunisz,1
PEST,05,Dunakeszi,Wellington,1
PEST,05,Dunakeszi,Beregszász,15
PEST,05,Dunakeszi,Kijev,2
PEST,05,Dunakeszi,Ungvár,8
PEST,05,Dunakeszi,Hanoi,1
PEST,05,Dunakeszi,Ho Chi Minh Város,2
PEST,06,Gödöllő,Chicago,4
PEST,06,Gödöllő,Los Angeles,2
PEST,06,Gödöllő,New York,9
PEST,06,Gödöllő,San Francisco,3
PEST,06,Gödöllő,Washington,1
PEST,06,Gödöllő,Sydney,2
PEST,06,Gödöllő,Bécs,23
PEST,06,Gödöllő,Brüsszel,27
PEST,06,Gödöllő,Szófia,1
PEST,06,Gödöllő,Prága,11
PEST,06,Gödöllő,Koppenhága,16
PEST,06,Gödöllő,Pretoria,1
PEST,06,Gödöllő,Abu Dhabi,3
PEST,06,Gödöllő,Kairó,1
PEST,06,Gödöllő,Helsinki,13
PEST,06,Gödöllő,Párizs,23
PEST,06,Gödöllő,Athén,1
PEST,06,Gödöllő,Hága,27
PEST,06,Gödöllő,Zágráb,3
PEST,06,Gödöllő,Újdelhi,1
PEST,06,Gödöllő,Jakarta,1
PEST,06,Gödöllő,Dublin,10
PEST,06,Gödöllő,Tel-Aviv,4
PEST,06,Gödöllő,Tokió,2
PEST,06,Gödöllő,Ottawa,2
PEST,06,Gödöllő,Toronto,1
PEST,06,Gödöllő,Nairobi,1
PEST,06,Gödöllő,Hongkong,2
PEST,06,Gödöllő,Peking,1
PEST,06,Gödöllő,Sanghaj,1
PEST,06,Gödöllő,Pristina,3
PEST,06,Gödöllő,Krakkó,6
PEST,06,Gödöllő,Varsó,6
PEST,06,Gödöllő,Bejrút,1
PEST,06,Gödöllő,Edinburgh,11
PEST,06,Gödöllő,London,113
PEST,06,Gödöllő,Manchester,20
PEST,06,Gödöllő,Berlin,26
PEST,06,Gödöllő,Düsseldorf,22
PEST,06,Gödöllő,München,48
PEST,06,Gödöllő,Stuttgart,33
PEST,06,Gödöllő,Abuja,1
PEST,06,Gödöllő,Osló,6
PEST,06,Gödöllő,Milánó,11
PEST,06,Gödöllő,Róma,5
PEST,06,Gödöllő,Moszkva,4
PEST,06,Gödöllő,Iszlámábád,4
PEST,06,Gödöllő,Lisszabon,3
PEST,06,Gödöllő,Bukarest,4
PEST,06,Gödöllő,Csíkszereda,19
PEST,06,Gödöllő,Kolozsvár,8
PEST,06,Gödöllő,Barcelona,5
PEST,06,Gödöllő,Madrid,1
PEST,06,Gödöllő,Bern,24
PEST,06,Gödöllő,Stockholm,17
PEST,06,Gödöllő,Belgrád,1
PEST,06,Gödöllő,Szabadka,7
PEST,06,Gödöllő,Szingapúr,3
PEST,06,Gödöllő,Kassa,1
PEST,06,Gödöllő,Pozsony,4
PEST,06,Gödöllő,Lendva,1
PEST,06,Gödöllő,Ljubljana,1
PEST,06,Gödöllő,Bangkok,1
PEST,06,Gödöllő,Beregszász,14
PEST,06,Gödöllő,Ungvár,4
PEST,06,Gödöllő,Hanoi,1
PEST,06,Gödöllő,Ho Chi Minh Város,1
PEST,07,Vecsés,Algír,1
PEST,07,Vecsés,Chicago,1
PEST,07,Vecsés,Los Angeles,1
PEST,07,Vecsés,New York,10
PEST,07,Vecsés,San Francisco,3
PEST,07,Vecsés,Washington,3
PEST,07,Vecsés,Sydney,4
PEST,07,Vecsés,Bécs,19
PEST,07,Vecsés,Brüsszel,15
PEST,07,Vecsés,Prága,7
PEST,07,Vecsés,Koppenhága,10
PEST,07,Vecsés,Abu Dhabi,1
PEST,07,Vecsés,Helsinki,7
PEST,07,Vecsés,Párizs,5
PEST,07,Vecsés,Tbiliszi,1
PEST,07,Vecsés,Athén,2
PEST,07,Vecsés,Hága,17
PEST,07,Vecsés,Újdelhi,1
PEST,07,Vecsés,Jakarta,1
PEST,07,Vecsés,Dublin,12
PEST,07,Vecsés,Tel-Aviv,1
PEST,07,Vecsés,Tokió,3
PEST,07,Vecsés,Amman,1
PEST,07,Vecsés,Ottawa,1
PEST,07,Vecsés,Toronto,9
PEST,07,Vecsés,Doha,1
PEST,07,Vecsés,Nairobi,2
PEST,07,Vecsés,Peking,2
PEST,07,Vecsés,Sanghaj,1
PEST,07,Vecsés,Pristina,2
PEST,07,Vecsés,Krakkó,3
PEST,07,Vecsés,Varsó,2
PEST,07,Vecsés,Vilnius,1
PEST,07,Vecsés,Kuala Lumpur,1
PEST,07,Vecsés,Rabat,2
PEST,07,Vecsés,Edinburgh,7
PEST,07,Vecsés,London,107
PEST,07,Vecsés,Manchester,14
PEST,07,Vecsés,Berlin,12
PEST,07,Vecsés,Düsseldorf,24
PEST,07,Vecsés,München,28
PEST,07,Vecsés,Stuttgart,28
PEST,07,Vecsés,Osló,6
PEST,07,Vecsés,Milánó,5
PEST,07,Vecsés,Róma,10
PEST,07,Vecsés,Moszkva,2
PEST,07,Vecsés,Lisszabon,1
PEST,07,Vecsés,Csíkszereda,44
PEST,07,Vecsés,Kolozsvár,8
PEST,07,Vecsés,Barcelona,15
PEST,07,Vecsés,Madrid,4
PEST,07,Vecsés,Bern,26
PEST,07,Vecsés,Stockholm,15
PEST,07,Vecsés,Szabadka,8
PEST,07,Vecsés,Szingapúr,3
PEST,07,Vecsés,Ljubljana,2
PEST,07,Vecsés,Ankara,1
PEST,07,Vecsés,Isztambul,1
PEST,07,Vecsés,Wellington,1
PEST,07,Vecsés,Beregszász,12
PEST,07,Vecsés,Ungvár,4
PEST,07,Vecsés,Taskent,1
PEST,07,Vecsés,Hanoi,1
PEST,08,Szigetszentmiklós,Tirana,2
PEST,08,Szigetszentmiklós,Chicago,3
PEST,08,Szigetszentmiklós,Los Angeles,6
PEST,08,Szigetszentmiklós,New York,18
PEST,08,Szigetszentmiklós,San Francisco,2
PEST,08,Szigetszentmiklós,Washington,5
PEST,08,Szigetszentmiklós,Melbourne,2
PEST,08,Szigetszentmiklós,Sydney,1
PEST,08,Szigetszentmiklós,Bécs,26
PEST,08,Szigetszentmiklós,Minszk,1
PEST,08,Szigetszentmiklós,Brüsszel,19
PEST,08,Szigetszentmiklós,Szarajevó,3
PEST,08,Szigetszentmiklós,Szófia,1
PEST,08,Szigetszentmiklós,Santiago de Chile,1
PEST,08,Szigetszentmiklós,Prága,10
PEST,08,Szigetszentmiklós,Koppenhága,11
PEST,08,Szigetszentmiklós,Quito,1
PEST,08,Szigetszentmiklós,Abu Dhabi,9
PEST,08,Szigetszentmiklós,Helsinki,3
PEST,08,Szigetszentmiklós,Párizs,6
PEST,08,Szigetszentmiklós,Tbiliszi,1
PEST,08,Szigetszentmiklós,Accra,2
PEST,08,Szigetszentmiklós,Athén,3
PEST,08,Szigetszentmiklós,Hága,33
PEST,08,Szigetszentmiklós,Eszék,1
PEST,08,Szigetszentmiklós,Teherán,1
PEST,08,Szigetszentmiklós,Dublin,21
PEST,08,Szigetszentmiklós,Tel-Aviv,1
PEST,08,Szigetszentmiklós,Tokió,2
PEST,08,Szigetszentmiklós,Ottawa,1
PEST,08,Szigetszentmiklós,Toronto,3
PEST,08,Szigetszentmiklós,Doha,2
PEST,08,Szigetszentmiklós,Almati,1
PEST,08,Szigetszentmiklós,Csungking,1
PEST,08,Szigetszentmiklós,Hongkong,1
PEST,08,Szigetszentmiklós,Peking,3
PEST,08,Szigetszentmiklós,Sanghaj,2
PEST,08,Szigetszentmiklós,Szöul,3
PEST,08,Szigetszentmiklós,Havanna,2
PEST,08,Szigetszentmiklós,Kuvait,1
PEST,08,Szigetszentmiklós,Krakkó,5
PEST,08,Szigetszentmiklós,Varsó,3
PEST,08,Szigetszentmiklós,Rabat,1
PEST,08,Szigetszentmiklós,Mexikóváros,1
PEST,08,Szigetszentmiklós,Edinburgh,24
PEST,08,Szigetszentmiklós,London,95
PEST,08,Szigetszentmiklós,Manchester,27
PEST,08,Szigetszentmiklós,Berlin,14
PEST,08,Szigetszentmiklós,Düsseldorf,16
PEST,08,Szigetszentmiklós,München,53
PEST,08,Szigetszentmiklós,Stuttgart,34
PEST,08,Szigetszentmiklós,Osló,5
PEST,08,Szigetszentmiklós,Milánó,1
PEST,08,Szigetszentmiklós,Róma,11
PEST,08,Szigetszentmiklós,Szentpétervár,1
PEST,08,Szigetszentmiklós,Lisszabon,4
PEST,08,Szigetszentmiklós,Bukarest,3
PEST,08,Szigetszentmiklós,Csíkszereda,41
PEST,08,Szigetszentmiklós,Kolozsvár,12
PEST,08,Szigetszentmiklós,Barcelona,5
PEST,08,Szigetszentmiklós,Madrid,4
PEST,08,Szigetszentmiklós,Bern,30
PEST,08,Szigetszentmiklós,Stockholm,10
PEST,08,Szigetszentmiklós,Belgrád,1
PEST,08,Szigetszentmiklós,Szabadka,9
PEST,08,Szigetszentmiklós,Szingapúr,1
PEST,08,Szigetszentmiklós,Pozsony,2
PEST,08,Szigetszentmiklós,Ljubljana,2
PEST,08,Szigetszentmiklós,Bangkok,5
PEST,08,Szigetszentmiklós,Beregszász,20
PEST,08,Szigetszentmiklós,Kijev,1
PEST,08,Szigetszentmiklós,Ungvár,6
PEST,09,Nagykáta,Bécs,7
PEST,09,Nagykáta,Brüsszel,11
PEST,09,Nagykáta,Prága,2
PEST,09,Nagykáta,Koppenhága,4
PEST,09,Nagykáta,Pretoria,2
PEST,09,Nagykáta,Helsinki,2
PEST,09,Nagykáta,Párizs,4
PEST,09,Nagykáta,Hága,7
PEST,09,Nagykáta,Dublin,7
PEST,09,Nagykáta,Tel-Aviv,1
PEST,09,Nagykáta,Ottawa,1
PEST,09,Nagykáta,Toronto,2
PEST,09,Nagykáta,Hongkong,2
PEST,09,Nagykáta,Sanghaj,1
PEST,09,Nagykáta,Pristina,2
PEST,09,Nagykáta,Krakkó,1
PEST,09,Nagykáta,Vilnius,2
PEST,09,Nagykáta,Edinburgh,5
PEST,09,Nagykáta,London,72
PEST,09,Nagykáta,Manchester,7
PEST,09,Nagykáta,Berlin,13
PEST,09,Nagykáta,Düsseldorf,6
PEST,09,Nagykáta,München,20
PEST,09,Nagykáta,Stuttgart,14
PEST,09,Nagykáta,Milánó,2
PEST,09,Nagykáta,Lima,1
PEST,09,Nagykáta,Csíkszereda,18
PEST,09,Nagykáta,Kolozsvár,3
PEST,09,Nagykáta,Barcelona,2
PEST,09,Nagykáta,Madrid,1
PEST,09,Nagykáta,Bern,11
PEST,09,Nagykáta,Stockholm,2
PEST,09,Nagykáta,Belgrád,1
PEST,09,Nagykáta,Szabadka,2
PEST,09,Nagykáta,Beregszász,8
PEST,09,Nagykáta,Ungvár,2
PEST,10,Monor,New York,4
PEST,10,Monor,San Francisco,1
PEST,10,Monor,Bécs,10
PEST,10,Monor,Brüsszel,7
PEST,10,Monor,Prága,4
PEST,10,Monor,Koppenhága,4
PEST,10,Monor,Helsinki,3
PEST,10,Monor,Párizs,4
PEST,10,Monor,Hága,18
PEST,10,Monor,Dublin,4
PEST,10,Monor,Tel-Aviv,1
PEST,10,Monor,Tokió,1
PEST,10,Monor,Ottawa,1
PEST,10,Monor,Toronto,1
PEST,10,Monor,Sanghaj,1
PEST,10,Monor,Szöul,1
PEST,10,Monor,Pristina,2
PEST,10,Monor,Krakkó,2
PEST,10,Monor,Mexikóváros,1
PEST,10,Monor,Ulánbátor,1
PEST,10,Monor,Edinburgh,11
PEST,10,Monor,London,68
PEST,10,Monor,Manchester,16
PEST,10,Monor,Berlin,13
PEST,10,Monor,Düsseldorf,6
PEST,10,Monor,München,38
PEST,10,Monor,Stuttgart,22
PEST,10,Monor,Milánó,4
PEST,10,Monor,Róma,4
PEST,10,Monor,Moszkva,2
PEST,10,Monor,Lima,1
PEST,10,Monor,Csíkszereda,18
PEST,10,Monor,Kolozsvár,7
PEST,10,Monor,Barcelona,1
PEST,10,Monor,Madrid,2
PEST,10,Monor,Bern,7
PEST,10,Monor,Stockholm,2
PEST,10,Monor,Szabadka,3
PEST,10,Monor,Pozsony,1
PEST,10,Monor,Bangkok,1
PEST,10,Monor,Beregszász,22
PEST,10,Monor,Ungvár,4
PEST,10,Monor,Hanoi,1
PEST,11,Dabas,Chicago,1
PEST,11,Dabas,Los Angeles,3
PEST,11,Dabas,New York,6
PEST,11,Dabas,San Francisco,1
PEST,11,Dabas,Washington,2
PEST,11,Dabas,Melbourne,1
PEST,11,Dabas,Sydney,2
PEST,11,Dabas,Bécs,16
PEST,11,Dabas,Brüsszel,20
PEST,11,Dabas,Szófia,2
PEST,11,Dabas,Prága,4
PEST,11,Dabas,Koppenhága,8
PEST,11,Dabas,Pretoria,1
PEST,11,Dabas,Abu Dhabi,5
PEST,11,Dabas,Helsinki,1
PEST,11,Dabas,Párizs,6
PEST,11,Dabas,Athén,1
PEST,11,Dabas,Hága,21
PEST,11,Dabas,Erbil,1
PEST,11,Dabas,Dublin,10
PEST,11,Dabas,Tokió,2
PEST,11,Dabas,Amman,1
PEST,11,Dabas,Toronto,5
PEST,11,Dabas,Doha,1
PEST,11,Dabas,Hongkong,1
PEST,11,Dabas,Peking,1
PEST,11,Dabas,Pristina,1
PEST,11,Dabas,Kuvait,1
PEST,11,Dabas,Krakkó,7
PEST,11,Dabas,Varsó,1
PEST,11,Dabas,Kuala Lumpur,1
PEST,11,Dabas,Edinburgh,3
PEST,11,Dabas,London,66
PEST,11,Dabas,Manchester,12
PEST,11,Dabas,Berlin,17
PEST,11,Dabas,Düsseldorf,13
PEST,11,Dabas,München,37
PEST,11,Dabas,Stuttgart,47
PEST,11,Dabas,Osló,5
PEST,11,Dabas,Milánó,5
PEST,11,Dabas,Róma,3
PEST,11,Dabas,Bukarest,1
PEST,11,Dabas,Csíkszereda,31
PEST,11,Dabas,Kolozsvár,3
PEST,11,Dabas,Barcelona,7
PEST,11,Dabas,Madrid,2
PEST,11,Dabas,Bern,14
PEST,11,Dabas,Stockholm,4
PEST,11,Dabas,Belgrád,1
PEST,11,Dabas,Szabadka,3
PEST,11,Dabas,Ljubljana,2
PEST,11,Dabas,Bangkok,2
PEST,11,Dabas,Beregszász,7
PEST,11,Dabas,Ungvár,3
PEST,11,Dabas,Taskent,1
PEST,12,Cegléd,Chicago,1
PEST,12,Cegléd,New York,5
PEST,12,Cegléd,Washington,2
PEST,12,Cegléd,Bécs,6
PEST,12,Cegléd,Brüsszel,9
PEST,12,Cegléd,Szarajevó,2
PEST,12,Cegléd,Prága,1
PEST,12,Cegléd,Koppenhága,7
PEST,12,Cegléd,Abu Dhabi,2
PEST,12,Cegléd,Helsinki,1
PEST,12,Cegléd,Párizs,5
PEST,12,Cegléd,Hága,10
PEST,12,Cegléd,Újdelhi,1
PEST,12,Cegléd,Erbil,8
PEST,12,Cegléd,Dublin,9
PEST,12,Cegléd,Tokió,1
PEST,12,Cegléd,Toronto,1
PEST,12,Cegléd,Hongkong,1
PEST,12,Cegléd,Sanghaj,1
PEST,12,Cegléd,Pristina,3
PEST,12,Cegléd,Havanna,1
PEST,12,Cegléd,Krakkó,1
PEST,12,Cegléd,Varsó,2
PEST,12,Cegléd,Edinburgh,17
PEST,12,Cegléd,London,48
PEST,12,Cegléd,Manchester,8
PEST,12,Cegléd,Berlin,15
PEST,12,Cegléd,Düsseldorf,11
PEST,12,Cegléd,München,42
PEST,12,Cegléd,Stuttgart,23
PEST,12,Cegléd,Osló,1
PEST,12,Cegléd,Milánó,2
PEST,12,Cegléd,Róma,7
PEST,12,Cegléd,Kazány,2
PEST,12,Cegléd,Lisszabon,3
PEST,12,Cegléd,Bukarest,1
PEST,12,Cegléd,Csíkszereda,13
PEST,12,Cegléd,Kolozsvár,2
PEST,12,Cegléd,Barcelona,2
PEST,12,Cegléd,Madrid,3
PEST,12,Cegléd,Bern,14
PEST,12,Cegléd,Stockholm,6
PEST,12,Cegléd,Szabadka,2
PEST,12,Cegléd,Wellington,1
PEST,12,Cegléd,Beregszász,11
SOMOGY,01,Kaposvár,Tirana,1
SOMOGY,01,Kaposvár,Chicago,2
SOMOGY,01,Kaposvár,Los Angeles,1
SOMOGY,01,Kaposvár,New York,7
SOMOGY,01,Kaposvár,Washington,7
SOMOGY,01,Kaposvár,Buenos Aires,1
SOMOGY,01,Kaposvár,Sydney,2
SOMOGY,01,Kaposvár,Bécs,19
SOMOGY,01,Kaposvár,Brüsszel,10
SOMOGY,01,Kaposvár,Szarajevó,11
SOMOGY,01,Kaposvár,Prága,2
SOMOGY,01,Kaposvár,Koppenhága,5
SOMOGY,01,Kaposvár,Helsinki,3
SOMOGY,01,Kaposvár,Párizs,5
SOMOGY,01,Kaposvár,Athén,2
SOMOGY,01,Kaposvár,Hága,15
SOMOGY,01,Kaposvár,Mumbai,1
SOMOGY,01,Kaposvár,Dublin,10
SOMOGY,01,Kaposvár,Tokió,3
SOMOGY,01,Kaposvár,Toronto,2
SOMOGY,01,Kaposvár,Pristina,3
SOMOGY,01,Kaposvár,Kuvait,1
SOMOGY,01,Kaposvár,Krakkó,2
SOMOGY,01,Kaposvár,Varsó,3
SOMOGY,01,Kaposvár,Vilnius,1
SOMOGY,01,Kaposvár,Szkopje,1
SOMOGY,01,Kaposvár,Edinburgh,11
SOMOGY,01,Kaposvár,London,85
SOMOGY,01,Kaposvár,Manchester,23
SOMOGY,01,Kaposvár,Berlin,15
SOMOGY,01,Kaposvár,Düsseldorf,16
SOMOGY,01,Kaposvár,München,25
SOMOGY,01,Kaposvár,Stuttgart,24
SOMOGY,01,Kaposvár,Osló,2
SOMOGY,01,Kaposvár,Milánó,5
SOMOGY,01,Kaposvár,Róma,8
SOMOGY,01,Kaposvár,Moszkva,1
SOMOGY,01,Kaposvár,Lisszabon,4
SOMOGY,01,Kaposvár,Bukarest,1
SOMOGY,01,Kaposvár,Csíkszereda,1
SOMOGY,01,Kaposvár,Barcelona,4
SOMOGY,01,Kaposvár,Madrid,1
SOMOGY,01,Kaposvár,Bern,10
SOMOGY,01,Kaposvár,Stockholm,5
SOMOGY,01,Kaposvár,Ljubljana,17
SOMOGY,01,Kaposvár,Bangkok,1
SOMOGY,01,Kaposvár,Isztambul,1
SOMOGY,02,Barcs,Tirana,1
SOMOGY,02,Barcs,Chicago,1
SOMOGY,02,Barcs,New York,1
SOMOGY,02,Barcs,San Francisco,1
SOMOGY,02,Barcs,Washington,1
SOMOGY,02,Barcs,Bécs,17
SOMOGY,02,Barcs,Brüsszel,2
SOMOGY,02,Barcs,Szarajevó,3
SOMOGY,02,Barcs,Koppenhága,5
SOMOGY,02,Barcs,Pretoria,1
SOMOGY,02,Barcs,Párizs,3
SOMOGY,02,Barcs,Hága,7
SOMOGY,02,Barcs,Erbil,2
SOMOGY,02,Barcs,Dublin,10
SOMOGY,02,Barcs,Toronto,3
SOMOGY,02,Barcs,Peking,1
SOMOGY,02,Barcs,Pristina,2
SOMOGY,02,Barcs,Edinburgh,5
SOMOGY,02,Barcs,London,29
SOMOGY,02,Barcs,Manchester,3
SOMOGY,02,Barcs,Berlin,7
SOMOGY,02,Barcs,Düsseldorf,8
SOMOGY,02,Barcs,München,34
SOMOGY,02,Barcs,Stuttgart,21
SOMOGY,02,Barcs,Milánó,2
SOMOGY,02,Barcs,Róma,1
SOMOGY,02,Barcs,Lisszabon,1
SOMOGY,02,Barcs,Csíkszereda,9
SOMOGY,02,Barcs,Barcelona,4
SOMOGY,02,Barcs,Bern,4
SOMOGY,02,Barcs,Stockholm,3
SOMOGY,02,Barcs,Szingapúr,1
SOMOGY,02,Barcs,Pozsony,1
SOMOGY,02,Barcs,Lendva,1
SOMOGY,02,Barcs,Ho Chi Minh Város,1
SOMOGY,03,Marcali,Chicago,1
SOMOGY,03,Marcali,New York,7
SOMOGY,03,Marcali,San Francisco,2
SOMOGY,03,Marcali,Washington,2
SOMOGY,03,Marcali,Sydney,1
SOMOGY,03,Marcali,Bécs,13
SOMOGY,03,Marcali,Brüsszel,8
SOMOGY,03,Marcali,Szarajevó,2
SOMOGY,03,Marcali,Prága,2
SOMOGY,03,Marcali,Koppenhága,5
SOMOGY,03,Marcali,Pretoria,1
SOMOGY,03,Marcali,Abu Dhabi,3
SOMOGY,03,Marcali,Helsinki,1
SOMOGY,03,Marcali,Párizs,6
SOMOGY,03,Marcali,Hága,9
SOMOGY,03,Marcali,Újdelhi,1
SOMOGY,03,Marcali,Erbil,2
SOMOGY,03,Marcali,Dublin,10
SOMOGY,03,Marcali,Tel-Aviv,1
SOMOGY,03,Marcali,Ottawa,2
SOMOGY,03,Marcali,Toronto,5
SOMOGY,03,Marcali,Csungking,1
SOMOGY,03,Marcali,Pristina,3
SOMOGY,03,Marcali,Varsó,2
SOMOGY,03,Marcali,Ulánbátor,1
SOMOGY,03,Marcali,Edinburgh,2
SOMOGY,03,Marcali,London,38
SOMOGY,03,Marcali,Manchester,10
SOMOGY,03,Marcali,Berlin,8
SOMOGY,03,Marcali,Düsseldorf,16
SOMOGY,03,Marcali,München,48
SOMOGY,03,Marcali,Stuttgart,26
SOMOGY,03,Marcali,Osló,4
SOMOGY,03,Marcali,Milánó,6
SOMOGY,03,Marcali,Lisszabon,1
SOMOGY,03,Marcali,Csíkszereda,11
SOMOGY,03,Marcali,Kolozsvár,3
SOMOGY,03,Marcali,Barcelona,3
SOMOGY,03,Marcali,Madrid,3
SOMOGY,03,Marcali,Bern,8
SOMOGY,03,Marcali,Stockholm,8
SOMOGY,03,Marcali,Szabadka,2
SOMOGY,03,Marcali,Ljubljana,1
SOMOGY,03,Marcali,Beregszász,6
SOMOGY,04,Siófok,Algír,1
SOMOGY,04,Siófok,Los Angeles,1
SOMOGY,04,Siófok,New York,8
SOMOGY,04,Siófok,San Francisco,2
SOMOGY,04,Siófok,Washington,2
SOMOGY,04,Siófok,Sydney,3
SOMOGY,04,Siófok,Bécs,18
SOMOGY,04,Siófok,Brüsszel,12
SOMOGY,04,Siófok,Szarajevó,1
SOMOGY,04,Siófok,Szófia,2
SOMOGY,04,Siófok,Prága,6
SOMOGY,04,Siófok,Koppenhága,9
SOMOGY,04,Siófok,Helsinki,1
SOMOGY,04,Siófok,Párizs,4
SOMOGY,04,Siófok,Athén,1
SOMOGY,04,Siófok,Hága,13
SOMOGY,04,Siófok,Újdelhi,1
SOMOGY,04,Siófok,Erbil,1
SOMOGY,04,Siófok,Dublin,6
SOMOGY,04,Siófok,Tel-Aviv,1
SOMOGY,04,Siófok,Tokió,1
SOMOGY,04,Siófok,Amman,1
SOMOGY,04,Siófok,Toronto,10
SOMOGY,04,Siófok,Peking,1
SOMOGY,04,Siófok,Sanghaj,1
SOMOGY,04,Siófok,Pristina,6
SOMOGY,04,Siófok,Krakkó,2
SOMOGY,04,Siófok,Varsó,2
SOMOGY,04,Siófok,Szkopje,1
SOMOGY,04,Siófok,Edinburgh,9
SOMOGY,04,Siófok,London,49
SOMOGY,04,Siófok,Manchester,7
SOMOGY,04,Siófok,Berlin,17
SOMOGY,04,Siófok,Düsseldorf,12
SOMOGY,04,Siófok,München,61
SOMOGY,04,Siófok,Stuttgart,23
SOMOGY,04,Siófok,Milánó,3
SOMOGY,04,Siófok,Róma,5
SOMOGY,04,Siófok,Kazány,1
SOMOGY,04,Siófok,Bukarest,1
SOMOGY,04,Siófok,Csíkszereda,8
SOMOGY,04,Siófok,Kolozsvár,3
SOMOGY,04,Siófok,Barcelona,1
SOMOGY,04,Siófok,Madrid,4
SOMOGY,04,Siófok,Bern,28
SOMOGY,04,Siófok,Stockholm,9
SOMOGY,04,Siófok,Szabadka,1
SOMOGY,04,Siófok,Pozsony,1
SOMOGY,04,Siófok,Ljubljana,3
SOMOGY,04,Siófok,Bangkok,3
SOMOGY,04,Siófok,Isztambul,1
SOMOGY,04,Siófok,Wellington,2
SOMOGY,04,Siófok,Beregszász,9
SOMOGY,04,Siófok,Ungvár,3
SOMOGY,04,Siófok,Taskent,2
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Chicago,2
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,New York,9
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,San Francisco,2
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Washington,3
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Canberra,1
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Melbourne,4
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Sydney,2
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Bécs,24
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Minszk,2
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Brüsszel,15
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Prága,2
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Koppenhága,13
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Pretoria,1
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Quito,1
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Párizs,11
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Athén,1
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Hága,25
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Erbil,1
SZABOLCS–SZATMÁR–BEREG,01,Nyíregyháza,Dublin,33
